h11,cy_index,log10_mass_over_Mpl_median,log10_f_over_Mpl_median,log10_coupling_median,mass_eV_min,mass_eV_max,abs_coupling_min,abs_coupling_max,axion_index_count
169,4,-4.130244704567188,-5.918442517766625,-28.423190096726067,1.3625447134416706e+21,5.510484832893648e+31,1.32772954970831e-32,2.6426380280086215e-14,109
169,5,-0.5928731761661256,-9.576906725997622,-15.21397346419373,5.809041385206006e+23,4.840064000305259e+34,2.5352548719354867e-26,4.878374782526847e-13,111
169,6,-2.219414037109978,-7.791360250720848,-16.887751942375676,6.614922627817329e+22,9.632542319317897e+32,2.4662434274911124e-26,1.344629254953167e-14,107
169,7,-3.386902282104023,-6.616521556384371,-18.50352174533881,9.365307562583754e+20,1.0650478956835777e+32,3.2223502462188614e-24,4.9243413439056774e-18,112
169,8,-2.351668151321407,-7.566560372594896,-28.683330881017476,2.064691800689535e+22,8.359715245999733e+32,1.143505948180646e-31,1.3564722147839998e-12,112
169,9,-2.5502124622591333,-7.02439369768101,-16.29957839498809,2.6103599855554408e+22,2.0650330563032257e+32,8.850636526972773e-26,6.373670054193675e-15,106
170,0,-3.3903546582147666,-6.519168845719631,-16.105502303737914,1.1284210057626593e+22,2.059338249585199e+32,2.5718588318817286e-26,3.287963407266766e-15,111
170,1,-3.643372569593696,-7.554357444986016,-15.725977362596119,2.408795979631495e+21,6.4386714464131465e+31,4.708506470602316e-26,2.329802792130068e-13,110
170,2,-3.6233902286596495,-5.621240134015924,-14.982726943343295,4.481030158677169e+21,2.1965334369938636e+32,4.0980686462043505e-27,1.8647369724593185e-14,105
170,3,-2.536676460252098,-6.681212385369711,-14.984019781161358,9.819739609846351e+22,1.378483814035296e+33,4.740695275820004e-27,1.772780106831089e-14,103
170,4,-2.971627980389493,-7.184579208887057,-15.860562580324649,2.275112487457236e+22,4.820378558246791e+32,1.4125691326089543e-28,7.634065680674752e-15,110
170,5,-3.140940408778277,-6.306584551809542,-25.21855775672585,2.8234809082265893e+22,3.6309903343047624e+32,8.228496100695833e-28,1.7565835842639953e-13,103
170,6,-3.1054024331223666,-6.985442551410847,-16.320230383170266,5.26361743198617e+21,1.7568167004778994e+32,8.246237223394547e-28,1.3029550189648393e-15,113
170,7,-2.493797264765123,-7.435862108342557,-26.266182385350152,6.901422913254003e+21,4.727210619458897e+32,4.4844158227329634e-29,2.711928520443728e-13,110
170,8,-4.299176717648938,-5.087888662954475,-28.368608174154836,1.0796006697789408e+21,6.2795965199911e+31,1.9123118038269496e-31,3.602502525681434e-14,106
170,9,-2.4828051987629545,-7.547605022716774,-28.525624202476212,1.549039675424102e+22,6.396329904314817e+32,9.842279113854838e-32,5.992252091656515e-13,109
171,0,-1.8433473685720758,-7.5577212396752085,-16.32808475796616,9.380835649350638e+22,6.549141264939893e+32,3.760949889456886e-28,1.7440166160536242e-15,115
171,1,-3.154682082995471,-6.691948561346523,-29.21591470666378,6.609599560517632e+21,2.661162640863978e+32,6.595505213934844e-32,2.4930503390443873e-13,110
171,2,-4.061342703507936,-7.5563052358647615,-22.927057625268088,4.0827383907132224e+20,5.199688983794692e+31,1.9717751298687572e-26,2.2629088766801982e-13,109
171,3,-3.7529667721591764,-6.674147157929388,-16.928601544313384,7.428592798919773e+20,1.0430344113412734e+32,2.1774606871151826e-29,3.4593071623575506e-15,111
171,4,-3.8797465666695286,-6.955266838234949,-15.386290491699874,1.0999458030148304e+21,1.2744449952167409e+32,1.8463916587157718e-28,1.0402491741736052e-14,107
171,5,-3.293950982222264,-6.453157545813892,-17.499025996135135,3.576706505097939e+21,5.147765119970548e+31,1.263140291117548e-29,9.707723160718638e-17,111
171,6,-1.9554936632187534,-7.810605656102442,-17.632979377355305,1.2783400465843576e+22,1.0215813209847368e+33,7.026993430180747e-30,3.480226045867413e-16,116
171,7,-2.8467744824292804,-7.097738360995942,-15.717764330556689,7.610533032884681e+21,2.567787153429485e+32,2.9727873874347686e-27,1.1671036911350166e-14,110
171,8,-2.796956070131274,-7.013510959921879,-17.53199778071574,2.3000630546623397e+22,4.150756355396918e+32,1.6973781480452434e-29,1.398876294371659e-16,112
171,9,-2.724382383041564,-6.51684408336774,-27.54076690985115,6.292523984558365e+21,1.1707175727119964e+33,1.6363678425727466e-30,8.173817008406452e-13,106
172,0,-3.5045968865737755,-6.365762029222047,-20.21850172751334,1.034357568424407e+22,2.606445708246032e+32,1.595704435339912e-24,7.992269328615011e-14,106
172,1,-1.510724699005775,-7.558862822818482,-18.501972134125076,6.283333401575009e+21,6.28700392934088e+32,6.632611498681973e-27,1.9742678538306224e-14,110
172,2,-2.359277868152793,-7.309777113690452,-18.217177654422958,4.8054091897707495e+22,5.052614038847064e+32,2.1397953910891164e-28,3.2957369617987305e-17,113
172,3,-0.9738176008729509,-7.161929786689927,-25.750531133284333,4.816059824759856e+21,1.911671186040336e+32,6.47788455333418e-30,1.0967012295578629e-13,120
172,4,-0.9566153814156543,-7.104109592393765,-17.560145817373577,1.5406923756290007e+22,1.986457928270869e+32,2.3856861573773407e-25,7.950311047340647e-15,114
172,5,-3.9360764285059764,-5.11318166189832,-20.670554899202138,2.6417241994991193e+20,9.819129532226944e+31,2.2166192389572502e-26,2.9733521230290176e-14,102
172,6,-1.1902091549804115,-6.922490531124032,-26.596929142993524,2.603461281237255e+21,1.1615063352411785e+32,1.7754618268660225e-30,5.547996946776068e-14,120
172,7,-0.7134525914755685,-7.393579563702035,-23.413383705915937,1.0357434392465287e+22,3.473011652443055e+32,1.2698866365916591e-27,9.412375123734237e-14,119
172,8,-2.030563698646376,-7.918508258657329,-17.765947562030743,4.979464025058281e+21,1.062824935613855e+33,9.267994184755479e-26,1.6714160314702238e-16,112
172,9,-2.5002677486224565,-6.976153363904727,-20.745350548150544,2.866828062361794e+22,2.2866443615659336e+32,3.4669897598649e-30,4.8555919333405694e-14,112
173,0,-2.329803594827343,-7.041127620444884,-17.54202957491931,2.5855282655105624e+22,1.993397808332128e+32,2.066588736475485e-29,1.2494622137247373e-15,117
173,1,2.6481683288878965,-7.482072561534203,-23.27097623030345,9.395767117968299e+22,3.890690107772533e+32,1.7742988178286703e-27,2.6661391735121547e-14,123
173,2,0.9158387652692576,-9.061107769679847,-24.954166502624126,2.522491974449097e+23,1.4791330847514845e+34,1.1963890557396506e-28,5.782210994186139e-12,121
173,3,-3.2472657723589693,-5.327670900496338,-26.83696411811532,2.1197938641563057e+22,3.3986574734294495e+32,1.2697419674390056e-30,1.6743383666791325e-13,110
173,4,-0.9661711352497339,-8.896437087436754,-19.07555638242398,1.0562961209765992e+23,1.0874034899722026e+34,1.42242180781071e-27,3.144961983194866e-12,113
173,5,-0.9166662583659968,-7.230177050714128,-25.886391719763786,4.1700140511024146e+21,2.1805423831617656e+32,6.0854276875686384e-30,1.2276294548715926e-13,117
173,6,-2.827025557342862,-7.097703546543883,-26.697386229278102,2.123128898649219e+22,1.8455988913863432e+33,1.07091822379994e-29,7.486822883544649e-13,105
173,7,-1.2569433717849565,-6.879768116500334,-16.732494274015345,5.523162743712809e+21,9.966763424886856e+31,5.921926875434502e-26,5.967234412567918e-15,119
173,8,-2.754584317294344,-7.051023381790737,-17.450368409111306,3.4350092402590164e+16,9.59834492095708e+32,1.1991812318750792e-25,7.596894620665086e-17,108
173,9,-3.1382084901300797,-7.0668392446453385,-16.406232236657267,6.954001048118888e+21,7.176206917941876e+32,1.2928598243432582e-28,2.4045766007879146e-15,112
174,0,-3.0780165044984926,-6.939294987970326,-15.701623893304653,1.178162831093752e+22,1.6724380901421482e+32,9.340705973041225e-29,6.514965836590216e-15,112
174,1,-2.881054969845197,-7.304500794093034,-23.48218640563612,5.156152302849662e+22,1.629559920738485e+33,9.959342076710167e-27,4.855451269180776e-13,110
174,2,-3.171167592802273,-6.641089346738196,-16.65825565130788,8.740745559068634e+21,1.311536833790122e+32,2.6623546793260815e-28,1.289331902149521e-15,112
174,3,-2.315764047808433,-7.478765331301761,-15.84270372947629,1.3868663063435589e+22,4.693125297216957e+32,3.0525834528852022e-27,3.608641255900546e-14,117
174,4,-2.7294290872573748,-6.688720029310681,-20.59135964025971,6.72375081476731e+21,7.340665904405793e+31,5.3728984905831665e-24,1.3068330706120103e-14,117
174,5,-2.3776379939232672,-7.399982227884576,-17.018650154754397,1.215215531220658e+22,4.203717841095434e+32,1.0726363714486694e-27,3.934862816684723e-16,115
174,6,0.18882614099317008,-8.34294316231568,-27.885945634085708,1.4826301935556508e+22,2.787788306622866e+33,4.290522056338438e-31,1.9465382754619074e-12,120
174,7,-0.7248941121533754,-7.40612018429053,-21.713873013786824,2.1974825512465515e+22,3.271647898099619e+32,1.7650299492830002e-28,1.1296756900328868e-14,120
174,8,-1.8833764657510508,-7.745330880019855,-15.683570996989012,4.687468196609621e+22,1.1226791703786204e+33,2.978930144243712e-29,2.0071044200684736e-14,115
174,9,0.0698743983661554,-8.186599580627828,-24.702224867391863,3.8384322846842704e+22,1.9725917580939503e+33,1.7027590550208725e-29,1.1316417026171992e-12,122
175,0,-2.788499194950056,-7.236413607334965,-17.0690338704601,3.2727800658308343e+22,2.5782762898693703e+32,7.372556858837334e-28,5.44930148137157e-16,112
175,1,-2.5860326913437923,-7.701245754714916,-16.574202576787474,1.101221393557295e+22,1.1450459371696868e+33,3.953714573141309e-29,1.1141988225145802e-14,111
175,2,-2.8939773813482628,-7.321482060984757,-19.093751411973024,5.748244620634197e+22,8.052192845382435e+32,6.036749906014305e-32,4.198926921506713e-18,110
175,3,-2.7750788684142016,-7.260426849566814,-25.073730090849864,1.1547798894161143e+22,2.483647763131146e+32,5.2148558733076655e-28,1.0464479237002149e-13,120
175,4,-2.7916762702564517,-6.722626124981778,-26.70635690783913,4.3754930196930105e+22,7.045703766156074e+32,8.415576560230128e-30,4.0337763210251457e-13,110
175,5,-1.8799651102267163,-7.7200726430904085,-18.193586564167138,2.2742875307984104e+23,2.3499416614696137e+33,1.9718046258961173e-28,3.310361335621614e-17,115
175,6,-2.5434312826335055,-7.0726287286844025,-18.70696868537408,3.639343758184323e+22,5.03458068676628e+32,1.3647191633434813e-25,8.174725235383736e-18,111
175,7,-1.571608720002289,-7.8424154314856285,-25.732499760553573,2.7267190118314945e+21,1.1404702272159743e+33,1.1677703960630383e-28,6.542726088948246e-13,115
175,8,-2.217671967124382,-7.202240923358446,-17.160112168216656,2.012548332639917e+22,2.6166589460816188e+32,1.5797765373548198e-24,1.8738217324573864e-16,113
175,9,-3.140837702093143,-5.8974685285743575,-19.482024865008427,4.859497985419019e+21,1.5640360911016128e+32,2.580802770346103e-28,8.205794272411615e-19,110
176,0,-3.101692248919858,-7.034983479249204,-16.107716110770824,1.453038198269342e+22,2.8650930958041615e+32,8.832311471458678e-29,1.8255304779568855e-14,118
176,1,-2.4711377669280994,-7.038594448633093,-15.981692589011875,4.843724635630384e+22,6.631012198644641e+32,2.3340678866765142e-26,3.786622524446291e-15,116
176,2,-1.594022096733714,-7.96226260683644,-26.192441707805536,2.7410297746707196e+21,6.175219029690464e+31,3.919775963519649e-29,4.883845188795553e-13,122
176,3,-1.9548637720316422,-7.448852980727297,-17.14249017477814,1.8961642457380174e+22,4.781254843886014e+32,6.496903816604155e-27,9.247460325300907e-15,116
176,4,-1.9073016365054167,-7.62651768294525,-18.445324127197747,2.0622911432376577e+21,2.9395085493524367e+31,9.055491105951834e-25,1.5212858975109097e-17,123
176,5,-2.3831490480871347,-7.276918021853972,-15.26091485392478,2.53955637621798e+22,5.990678348217378e+32,2.4120859006704502e-29,1.2790534736929963e-14,113
176,6,-3.518595983985306,-6.058437535568393,-26.77423398159116,2.346668700341533e+21,1.9920071411959107e+32,3.702018082830584e-31,9.246327368955549e-14,108
176,7,-3.4188852664459093,-6.878378309709926,-21.985244854111347,2.1944051899329353e+21,1.3934267256661488e+32,2.173404482485611e-27,1.8825956696521737e-13,113
176,8,-1.7411008946434219,-6.927082491280924,-26.90492916554186,9.960557051806015e+20,1.5259079453635785e+32,4.6349612349127475e-38,7.424931315159139e-14,114
176,9,-2.559821521882852,-7.362173031632148,-17.552986058010426,4.52365568093687e+16,4.4748285862620126e+32,6.804253798148593e-28,8.906016599284231e-14,114
177,0,-0.1878666156628433,-7.89175161257703,-15.218686767381834,7.564120940951335e+22,1.1664465862529862e+33,3.1638153598319964e-26,5.788109711047203e-14,122
177,1,0.3711748199579318,-8.518589019485411,-17.410775650902163,2.8285041597121105e+22,4.230607433160272e+33,1.879974842221093e-27,1.4848898992755346e-15,122
177,2,-3.756846861275453,-7.884213882050036,-17.193465699182802,2.58346994947034e+21,7.895958094464709e+31,8.975001717024081e-26,6.240534176618743e-16,114
177,3,-0.7279564238104791,-7.410184763033626,-18.244270105456614,9.58101913898146e+21,3.3672498732797155e+32,5.245980828308967e-29,4.2147279977957216e-16,121
177,4,-3.449014971165508,-6.28134261858014,-18.52684535867001,2.795417196317421e+21,2.1688028488283492e+32,3.8635994674249595e-29,1.4198194553032514e-17,109
177,5,-2.9524355967828506,-6.671337406620416,-28.10075856407864,2.3393358651531515e+22,1.0473337764475624e+33,1.3913614970260136e-31,7.312545362272379e-13,111
177,6,-3.4024508582955235,-6.521304379221972,-14.763577071295561,1.11498253731144e+21,3.748154386267753e+32,1.1501589441705123e-27,1.8010055751388097e-14,108
177,7,-1.4749553652983451,-6.671473715556445,-21.213972964285187,2.412201672401175e+21,6.018211500597939e+31,7.769041302633473e-28,2.8231918268130186e-15,126
177,8,0.21911674865411893,-8.325953441247202,-18.92081194748349,3.717045027206675e+22,2.9809180932323246e+33,8.82934384658862e-27,2.437723234189974e-13,121
177,9,-1.2349789294676672,-6.912113834467615,-19.202371811483417,5.279669265656029e+21,1.0477365600544083e+32,4.7773965593712277e-29,2.460004212513159e-14,125
178,0,-4.09408459172611,-6.007579139344562,-16.60565150042132,2.7117376325870603e+21,1.1494061863975709e+32,6.888651585825951e-32,1.358099403867562e-15,110
178,1,-1.661826951522374,-7.519932443709856,-26.963595149632965,3.71160738723508e+23,5.727879536006456e+33,1.4254319266044352e-30,3.997921481458372e-12,113
178,2,0.05196991698549117,-8.199223779249419,-25.443201496399862,1.2286741764417733e+23,2.0286597120842233e+33,2.622345594443825e-28,1.1492092345807117e-12,125
178,3,-3.1392798788599077,-6.784843310488931,-18.030612001296475,1.5954226498455273e+22,9.398049923654269e+32,4.156100038145468e-30,3.423570515806877e-17,105
178,4,-3.163555545758267,-6.692675779768527,-17.521552466048735,5.010111460771788e+21,2.0066903299288713e+32,2.0645837045486823e-24,1.3160324887199294e-16,115
178,5,-2.4385178633345883,-7.07072771517641,-16.855991079803218,9.039484813184895e+21,1.5761692884683716e+32,2.323189056885797e-25,4.468137782359473e-16,120
178,6,-1.4129941394150105,-6.6701041952925415,-19.175562000656974,2.435062769907263e+21,6.951513134518035e+31,8.050674350286516e-28,1.5956012679057853e-17,124
178,7,-3.05287820005194,-6.958480126662243,-16.187471261131748,7.876562573742557e+21,4.194259125081568e+32,3.1127202664783365e-29,9.970687803130254e-15,119
178,8,-3.0923564671937442,-6.9947236700661595,-14.939804419794413,1.997352695031227e+22,5.22170961630281e+32,4.525901876121675e-28,5.283724926111114e-14,113
178,9,-3.807409320400943,-5.866663398099223,-16.030950371781493,2.7275075802911023e+21,5.891971477886842e+31,9.029022502515471e-29,5.92300128344944e-15,110
179,0,-2.9400745259150307,-6.990598597156965,-16.12616378768143,6.177193296762692e+21,2.1209561838157584e+32,2.6593329665710716e-26,5.922976638837702e-15,121
179,1,-0.31967716643870603,-7.809107510003335,-28.50134482409344,7.890528680293593e+22,8.599781189891742e+32,7.476000584208273e-32,1.3954089583328521e-12,119
179,2,-2.5588739004840235,-7.7561890152839705,-27.512241625531757,1.2023700330110047e+22,1.84206372894648e+33,2.3094305924051676e-36,1.286178420170441e-12,115
179,3,-2.4043350731890296,-7.797707341261766,-17.367327373068427,1.470049992182296e+22,8.899164477872246e+32,1.857677107356371e-28,2.2168616964314966e-16,116
179,4,-2.880371978755072,-6.7716309539343795,-20.89591139238137,1.140441136717513e+22,2.247839783452096e+32,8.5035752547846e-28,6.871905181344186e-14,114
179,5,-3.473681084072268,-6.4612801641741076,-17.370228413795033,8.6843941433476e+21,1.703570935384549e+32,1.7404538280291458e-27,2.802192158387749e-16,115
179,6,-2.35937131669551,-7.424330045952967,-19.91750636291173,2.9049861163766434e+22,7.476597259448988e+32,4.216108671005605e-28,2.2677339262996533e-13,118
179,7,-2.732825777584334,-7.2099036747654965,-15.330561117611786,1.5308935577226323e+22,3.2949699599752e+32,3.374932174740577e-26,6.8719478461124725e-15,118
179,8,-3.1434595461470756,-7.126788455900044,-17.99079384344512,9.589317191440704e+20,2.4280334180551332e+32,1.7966847531216435e-28,4.6276879379935784e-17,120
179,9,0.4231778625551477,-8.569844498609609,-27.65622401760139,8.703643087909475e+22,4.762125531032397e+33,6.412853677433052e-31,7.727101559941276e-12,120
180,0,-2.966525223953308,-6.893739893212187,-15.594039734428295,1.949380466199007e+22,8.553772901159204e+32,3.3074889897589604e-26,4.848890168126926e-15,112
180,1,-2.5378659402816837,-6.954651057123522,-16.680286816473416,6.489678077806808e+21,1.2924170234623212e+32,1.0202473974495783e-24,6.198057612428483e-15,120
180,2,-3.042367219905751,-7.009505129336161,-29.047195510818714,1.2019536014562406e+16,4.649593197172923e+32,6.578548835238285e-38,7.544573437010514e-13,116
180,3,-0.4074672165775821,-7.6303453802280945,-17.899094737031632,8.851367606774425e+21,7.043197135145021e+32,7.969196107007808e-28,2.5595239490533175e-14,120
180,4,-2.334139467598134,-7.1273218253101085,-18.622107583448525,2.2382643489574413e+22,4.0318981679797774e+32,1.1623322623957139e-31,4.540302177744745e-17,118
180,5,-3.175109770093367,-6.717364557128276,-17.632177541660273,5.392707751158166e+21,9.44243814645136e+31,4.6804612284149944e-26,3.3068949826593503e-16,115
